time,Timestamp,AccelerationZ,AccelerationY,AccelerationX
1729250024394675000,32.72567504882812,7.738358974456787,2.1595699787139893,1.4173674583435059
1729250024404675000,32.73567504882813,7.814973831176758,2.33913516998291,1.3718775510787964
1729250024414675500,32.74567553710938,7.884405612945557,2.454056739807129,1.314416766166687
1729250024424675300,32.75567529296875,8.111854553222656,2.4875755310058594,1.216254472732544
1729250024434675500,32.765675537109374,8.329727172851562,2.4684219360351562,1.0582371950149536
1729250024444675300,32.77567529296875,8.583512306213379,2.3965959548950195,0.950498104095459
1729250024454675500,32.78567553710938,8.86602783203125,2.3295583724975586,0.7948749661445618
1729250024464675300,32.79567529296875,9.026439666748047,2.276885747909546,0.6584054827690125
1729250024474675500,32.80567553710937,9.196428298950195,2.3056161403656006,0.608127236366272
1729250024484675300,32.81567529296875,9.277831077575684,2.300827741622925,0.646434485912323
1729250024494675500,32.825675537109376,9.306561470031738,2.360682964324951,0.7015010714530945
1729250024504675300,32.83567529296875,9.328108787536621,2.4157495498657227,0.7493851184844971
1729250024514675500,32.84567553710937,9.354445457458496,2.5330653190612793,0.7422025203704834
1729250024524675600,32.85567553710938,9.335291862487793,2.631227731704712,0.7541735172271729
1729250024534675700,32.86567578125,9.404723167419434,2.715024709701538,0.7565677165985107
1729250024544675600,32.87567553710937,9.522039413452148,2.779668092727661,0.7086837291717529
1729250024554675700,32.88567578125,9.615413665771484,2.8395233154296875,0.7086837291717529
1729250024564675600,32.895675537109376,9.718363761901855,2.8826189041137695,0.7469909191131592
1729250024574675500,32.905675537109374,9.85962200164795,2.940079689025879,0.7876923680305481
1729250024584675000,32.91567504882813,10.012850761413574,2.911349296569824,0.8762778043746948
1729250024594675000,32.925675048828126,10.297760963439941,2.853888511657715,1.0271124839782715
1729250024604675000,32.935675048828124,10.62816047668457,2.7102363109588623,1.1228805780410767
1729250024614675000,32.94567504882812,11.059117317199707,2.5330653190612793,1.1468225717544556
1729250024624675000,32.95567504882813,11.468525886535645,2.3726539611816406,1.1228805780410767
1729250024634675000,32.965675048828125,11.667243957519531,2.2888567447662354,1.015141487121582
1729250024644674600,32.97567456054688,11.820472717285156,2.343923568725586,0.849941611289978
1729250024654674700,32.9856748046875,11.832444190979004,2.4899697303771973,0.7948749661445618
1729250024664675000,32.995675048828126,11.846809387207031,2.5953147411346436,0.8667010068893433
1729250024674675000,33.005675048828124,11.858779907226562,2.691082715988159,1.0342950820922852
1729250024684675000,33.01567504882812,12.091017723083496,2.8131868839263916,1.170764684677124
1729250024694675000,33.02567504882813,12.282553672790527,2.8419175148010254,1.161187767982483
1729250024704675000,33.035675048828125,12.330437660217285,2.782062292098999,0.9864110946655273
1729250024714674700,33.0456748046875,12.454936981201172,2.6168625354766846,0.8379706144332886
1729250024724674600,33.055674560546876,12.644078254699707,2.2385785579681396,0.7805097699165344
1729250024734674700,33.0656748046875,12.873921394348145,1.7094600200653076,0.8690952062606812
1729250024744674600,33.07567456054687,13.154043197631836,1.0319008827209473,0.8882488012313843
